gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,costat,ggroup,gind,gsector,gsubind,naics,sic
161844,20191231,2019,INDL,C,D,STD,LVS,LAS VEGAS SANDS CORP,USD,A,2530,253010,25,25301010,721120,7990
161853,20190630,2019,INDL,C,D,STD,KRNY,KEARNY FINANCIAL CORP,USD,A,4010,401020,40,40102010,522120,6036
161924,20190930,2019,INDL,C,D,STD,PBIP,PRUDENTIAL BANCORP INC,USD,A,4010,401020,40,40102010,522120,6036
161942,20191231,2019,INDL,C,D,STD,BFIN,BANKFINANCIAL CORP,USD,A,4010,401010,40,40101015,522110,6020
161997,20191231,2019,INDL,C,D,STD,HURN,HURON CONSULTING GROUP INC,USD,A,2020,202020,20,20202020,541611,8742
162127,20191231,2019,INDL,C,D,STD,CNSL,CONSOLIDATED COMM HLDGS INC,USD,A,5010,501010,50,50101020,517311,4813
162129,20191231,2019,INDL,C,D,STD,MOS,MOSAIC CO,USD,A,1510,151010,15,15101030,3253,2870
162146,20191231,2019,INDL,C,D,STD,CYRX,CRYOPORT INC,USD,A,3510,351010,35,35101010,339113,3842
162160,20191231,2019,INDL,C,D,STD,MPW,MEDICAL PROPERTIES TRUST,USD,A,6010,601010,60,60101050,531110,6798
162254,20191231,2019,INDL,C,D,STD,CE,CELANESE CORP,USD,A,1510,151010,15,15101050,325199,2860
162264,20191231,2019,INDL,C,D,STD,NP,NEENAH INC,USD,A,1510,151050,15,15105020,322121,2621
162293,20191231,2019,INDL,C,D,STD,INBK,FIRST INTERNET BANCORP,USD,A,4010,401010,40,40101015,522110,6020
162335,20200331,2019,INDL,C,D,STD,PBH,PRESTIGE CONSUMER HEALTHCARE,USD,A,3520,352020,35,35202010,424210,5122
162338,20191231,2019,INDL,C,D,STD,ULH,UNIVERSAL LOGISTICS HLDGS,USD,A,2030,203040,20,20304020,4841,4210
162354,20190930,2019,INDL,C,D,STD,DLB,DOLBY LABORATORIES INC,USD,A,4510,451030,45,45103020,511210,7372
162385,20191231,2019,INDL,C,D,STD,WEX,WEX INC,USD,A,4510,451020,45,45102020,518210,7374
162400,20191231,2019,INDL,C,D,STD,XPEL,XPEL INC,USD,A,2510,251010,25,25101010,336390,3714
162401,20191231,2019,INDL,C,D,STD,HUN,HUNTSMAN CORP,USD,A,1510,151010,15,15101020,3251,2860
162404,20191231,2019,INDL,C,D,STD,LHCG,LHC GROUP INC,USD,A,3510,351020,35,35102015,621610,8082
162449,20191231,2019,INDL,C,D,STD,EXLS,EXLSERVICE HOLDINGS INC,USD,A,4510,451020,45,45102020,518210,7374
162559,20191231,2019,INDL,C,D,STD,LAZ,LAZARD LTD,USD,A,4020,402030,40,40203020,523930,6282
162560,20190630,2019,INDL,C,D,STD,AX,AXOS FINANCIAL INC,USD,A,4010,401020,40,40102010,522120,6035
162876,20191231,2019,INDL,C,D,STD,CORE,CORE MARK HOLDING CO INC,USD,A,2550,255010,25,25501010,424940,5190
162887,20191231,2019,INDL,C,D,STD,DXCM,DEXCOM INC,USD,A,3510,351010,35,35101010,334510,3845
162892,20191231,2019,INDL,C,D,STD,MNOV,MEDICINOVA INC,USD,A,3520,352010,35,35201010,325414,2836
162906,20191130,2019,INDL,C,D,STD,INFO,IHS MARKIT LTD,USD,A,2020,202020,20,20202020,519130,7370
162914,20190630,2019,INDL,C,D,STD,RLGT,RADIANT LOGISTICS INC,USD,A,2030,203010,20,20301010,488510,4731
162988,20200131,2019,INDL,C,D,STD,ZUMZ,ZUMIEZ INC,USD,A,2550,255040,25,25504010,448140,5651
163036,20191231,2019,INDL,C,D,STD,BLDR,BUILDERS FIRSTSOURCE,USD,A,2010,201020,20,20102010,321992,2452
163051,20200131,2019,INDL,C,D,STD,CTRN,CITI TRENDS INC,USD,A,2550,255040,25,25504010,448140,5651
163113,20191231,2019,INDL,C,D,STD,KOP,KOPPERS HOLDINGS INC,USD,A,1510,151010,15,15101010,325194,2860
163610,20191231,2019,INDL,C,D,STD,ICE,INTERCONTINENTAL EXCHANGE,USD,A,4020,402030,40,40203040,523999,6200
163678,20191231,2019,INDL,C,D,STD,EVRI,EVERI HOLDINGS INC,USD,A,2530,253010,25,25301010,333318,3578
163685,20191231,2019,INDL,C,D,STD,EGLE,EAGLE BULK SHIPPING INC,USD,A,2030,203030,20,20303010,483111,4412
163765,20191231,2019,INDL,C,D,STD,CPS,COOPER-STANDARD HOLDINGS INC,USD,A,2510,251010,25,25101010,3363,3714
163768,20191231,2019,INDL,C,D,STD,GTT,GTT COMMUNICATIONS INC,USD,A,4510,451020,45,45102030,517919,4899
163884,20191231,2019,INDL,C,D,STD,FSP,FRANKLIN STREET PROPERTIES,USD,A,6010,601010,60,60101040,531120,6798
163889,20191231,2019,INDL,C,D,STD,ATRC,ATRICURE INC,USD,A,3510,351010,35,35101010,339112,3841
163891,20191231,2019,INDL,C,D,STD,RUTH,RUTHS HOSPITALITY GROUP INC,USD,A,2530,253010,25,25301040,722511,5812
163920,20191231,2019,INDL,C,D,STD,WAL,WESTERN ALLIANCE BANCORP,USD,A,4010,401010,40,40101015,522110,6020
163924,20191231,2019,INDL,C,D,STD,JRVR,JAMES RIVER GROUP HLDGS LTD,USD,A,4030,403010,40,40301040,524126,6331
163930,20191231,2019,INDL,C,D,STD,GNK,GENCO SHIPPING & TRADING,USD,A,2030,203030,20,20303010,483111,4412
163946,20191231,2019,INDL,C,D,STD,CF,CF INDUSTRIES HOLDINGS INC,USD,A,1510,151010,15,15101030,325311,2870
163963,20191231,2019,INDL,C,D,STD,CXP,COLUMBIA PROPERTY TRUST INC,USD,A,6010,601010,60,60101040,531120,6798
163965,20191231,2019,INDL,C,D,STD,CTSO,CYTOSORBENTS CORP,USD,A,3510,351010,35,35101010,339112,3841
163983,20191231,2019,INDL,C,D,STD,THS,TREEHOUSE FOODS INC,USD,A,3020,302020,30,30202030,311421,2030
164086,20190630,2019,INDL,C,D,STD,CMPR,CIMPRESS PLC,USD,A,2020,202010,20,20201010,32311,2750
164116,20191231,2019,INDL,C,D,STD,OFLX,OMEGA FLEX INC,USD,A,2010,201060,20,20106020,332912,3490
164132,20191231,2019,INDL,C,D,STD,RPAI,RETAIL PPTYS OF AMERICA INC,USD,A,6010,601010,60,60101070,531120,6798
164296,20191231,2019,INDL,C,D,STD,DISCA,DISCOVERY INC,USD,A,5020,502010,50,50201020,515210,4841
164363,20191231,2019,INDL,C,D,STD,TROX,TRONOX HOLDINGS PLC,USD,A,1510,151010,15,15101010,325130,2810
164364,20191231,2019,INDL,C,D,STD,ISBC,INVESTORS BANCORP INC,USD,A,4010,401010,40,40101015,522110,6020
164365,20191231,2019,INDL,C,D,STD,WSBF,WATERSTONE FINANCIAL INC,USD,A,4010,401020,40,40102010,522120,6035
164395,20191231,2019,INDL,C,D,STD,OPBK,OP BANCORP,USD,A,4010,401020,40,40102010,522110,6020
164416,20191231,2019,INDL,C,D,STD,IRBT,IROBOT CORP,USD,A,2520,252010,25,25201040,339999,3990
164494,20191231,2019,INDL,C,D,STD,SPR,SPIRIT AEROSYSTEMS HOLDINGS,USD,A,2010,201010,20,20101010,336413,3728
164506,20191231,2019,INDL,C,D,STD,ACCO,ACCO BRANDS CORP,USD,A,2020,202010,20,20201060,323111,2780
164557,20200331,2019,INDL,C,D,STD,ROLL,RBC BEARINGS INC,USD,A,2010,201060,20,20106020,332991,3562
164572,20191231,2019,INDL,C,D,STD,AMSF,AMERISAFE INC,USD,A,4030,403010,40,40301040,524126,6331
164633,20191231,2019,INDL,C,D,STD,HOMB,HOME BANCSHARES INC,USD,A,4010,401010,40,40101015,522110,6020
164652,20191231,2019,INDL,C,D,STD,BKD,BROOKDALE SENIOR LIVING INC,USD,A,3510,351020,35,35102020,623311,8050
164708,20191231,2019,INDL,C,D,STD,AMP,AMERIPRISE FINANCIAL INC,USD,A,4020,402030,40,40203010,523110,6211
164724,20191231,2019,INDL,C,D,STD,MNSB,MAINSTREET BANCSHARES INC,USD,A,4010,401010,40,40101015,522110,6020
164755,20191231,2019,INDL,C,D,STD,CROX,CROCS INC,USD,A,2520,252030,25,25203020,316210,3021
165051,20191231,2019,INDL,C,D,STD,SPWR,SUNPOWER CORP,USD,A,4530,453010,45,45301020,334413,3674
165052,20191231,2019,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,A,2520,252030,25,25203010,315,2300
165123,20191231,2019,INDL,C,D,STD,LDOS,LEIDOS HOLDINGS INC,USD,A,2020,202020,20,20202020,541512,7373
165209,20191231,2019,INDL,C,D,STD,CORR,CORENERGY INFRASTRUCTURE TR,USD,A,6010,601010,60,60101080,531120,6798
165215,20191231,2019,INDL,C,D,STD,ZIOP,ZIOPHARM ONCOLOGY INC,USD,A,3520,352010,35,35201010,325414,2836
165262,20191231,2019,INDL,C,D,STD,DHT,DHT HOLDINGS INC,USD,A,1010,101020,10,10102040,483111,4412
165264,20191231,2019,INDL,C,D,STD,FNF,FIDELITY NATL FINL FNF GROUP,USD,A,4030,403010,40,40301040,524127,6361
165284,20191231,2019,INDL,C,D,STD,FBIZ,FIRST BUSINESS FINL SRV INC,USD,A,4010,401010,40,40101015,522110,6020
165678,20191231,2019,INDL,C,D,STD,CPA,COPA HOLDINGS SA,USD,A,2030,203020,20,20302010,481111,4512
165746,20191231,2019,INDL,C,D,STD,LYV,LIVE NATION ENTERTAINMENT,USD,A,5020,502020,50,50202010,711320,7900
165798,20190731,2019,INDL,C,D,STD,UEC,URANIUM ENERGY CORP,USD,A,1010,101020,10,10102050,212291,1090
165856,20191231,2019,INDL,C,D,STD,HEES,H&E EQUIPMENT SERVICES INC,USD,A,2010,201070,20,20107010,423830,5084
165914,20191231,2019,INDL,C,D,STD,CMG,CHIPOTLE MEXICAN GRILL INC,USD,A,2530,253010,25,25301040,722513,5812
165993,20191231,2019,INDL,C,D,STD,FIS,FIDELITY NATIONAL INFO SVCS,USD,A,4510,451020,45,45102020,518210,7374
166213,20190930,2019,INDL,C,D,STD,LQDT,LIQUIDITY SERVICES INC,USD,A,2550,255020,25,25502020,454110,5961
166230,20191231,2019,INDL,C,D,STD,KRA,KRATON CORP,USD,A,1510,151010,15,15101050,325211,2821
166435,20191231,2019,INDL,C,D,STD,VNDA,VANDA PHARMACEUTICALS INC,USD,A,3520,352010,35,35201010,325414,2836
166447,20190930,2019,INDL,C,D,STD,AVXL,ANAVEX LIFE SCIENCES CORP,USD,A,3520,352010,35,35201010,325414,2836
166482,20190930,2019,INDL,C,D,STD,MWA,MUELLER WATER PRODUCTS INC,USD,A,2010,201060,20,20106020,332911,3490
166555,20191231,2019,INDL,C,D,STD,ATEC,ALPHATEC HOLDINGS INC,USD,A,3510,351010,35,35101010,339113,3842
166562,20191231,2019,INDL,C,D,STD,VG,VONAGE HOLDINGS CORP,USD,A,4510,451030,45,45103010,518210,7370
166563,20191231,2019,INDL,C,D,STD,DK,DELEK US HOLDINGS INC,USD,A,1010,101020,10,10102030,324110,2911
166583,20191231,2019,INDL,C,D,STD,LUNA,LUNA INNOVATIONS INC,USD,A,4520,452030,45,45203010,333314,3827
166593,20191231,2019,INDL,C,D,STD,SNCR,SYNCHRONOSS TECHNOLOGIES,USD,A,4510,451030,45,45103010,518210,7370
166723,20191231,2019,INDL,C,D,STD,HBMD,HOWARD BANCORP INC,USD,A,4010,401010,40,40101015,522110,6020
170335,20191231,2019,INDL,C,D,STD,PFPT,PROOFPOINT INC,USD,A,4510,451030,45,45103020,511210,7372
170384,20191231,2019,INDL,C,D,STD,GOGO,GOGO INC,USD,A,5010,501020,50,50102010,517919,4899
170396,20191231,2019,INDL,C,D,STD,CUBI,CUSTOMERS BANCORP INC,USD,A,4010,401010,40,40101015,522110,6020
170419,20190630,2019,INDL,C,D,STD,HTBI,HOMETRUST BANCSHARES INC,USD,A,4010,401010,40,40101015,522110,6020
170520,20191231,2019,INDL,C,D,STD,RDUS,RADIUS HEALTH INC,USD,A,3520,352010,35,35201010,325414,2836
170527,20190930,2019,INDL,C,D,STD,POST,POST HOLDINGS INC,USD,A,3020,302020,30,30202030,311999,2015
170616,20200131,2019,INDL,C,D,STD,SPLK,SPLUNK INC,USD,A,4510,451030,45,45103010,511210,7372
170617,20191231,2019,INDL,C,D,STD,FB,FACEBOOK INC,USD,A,5020,502030,50,50203010,519130,7370
170714,20191231,2019,INDL,C,D,STD,ESRT,EMPIRE STATE REALTY TR INC,USD,A,6010,601010,60,60101010,531120,6798
170750,20191231,2019,INDL,C,D,STD,FANG,DIAMONDBACK ENERGY INC,USD,A,1010,101020,10,10102020,2111,1311
170758,20191231,2019,INDL,C,D,STD,CSTE,CAESARSTONE LTD,USD,A,2010,201020,20,20102010,327991,3281
170841,20191231,2019,INDL,C,D,STD,PSX,PHILLIPS 66,USD,A,1010,101020,10,10102030,324110,2911
170920,20200430,2019,INDL,C,D,STD,ASPU,ASPEN GROUP INC,USD,A,2530,253020,25,25302010,611310,8200
170945,20191231,2019,INDL,C,D,STD,PBYI,PUMA BIOTECHNOLOGY INC,USD,A,3520,352010,35,35201010,325414,2836
171002,20191231,2019,INDL,C,D,STD,GMED,GLOBUS MEDICAL INC,USD,A,3510,351010,35,35101010,339112,3841
171007,20191231,2019,INDL,C,D,STD,NOW,SERVICENOW INC,USD,A,4510,451030,45,45103020,511210,7372
171049,20191231,2019,INDL,C,D,STD,BLMN,BLOOMIN' BRANDS INC,USD,A,2530,253010,25,25301040,722511,5812
171067,20190731,2019,INDL,C,D,STD,PANW,PALO ALTO NETWORKS INC,USD,A,4510,451030,45,45103020,519130,7370
171141,20200131,2019,INDL,C,D,STD,FIVE,FIVE BELOW INC,USD,A,2550,255040,25,25504040,452319,5331
174022,20191231,2019,INDL,C,D,STD,RLGY,REALOGY HOLDINGS CORP,USD,A,6010,601020,60,60102040,531210,6531
174049,20191231,2019,INDL,C,D,STD,PGTI,PGT INNOVATIONS INC,USD,A,2010,201020,20,20102010,332321,3442
174077,20200331,2019,INDL,C,D,STD,CVLT,COMMVAULT SYSTEMS INC,USD,A,4510,451030,45,45103020,518210,7370
174134,20191231,2019,INDL,C,D,STD,PTCT,PTC THERAPEUTICS INC,USD,A,3520,352010,35,35201010,325414,2836
174147,20191231,2019,INDL,C,D,STD,QRTEA,QURATE RETAIL INC,USD,A,2550,255020,25,25502020,454110,5961
174236,20191231,2019,INDL,C,D,STD,SEM,SELECT MEDICAL HOLDINGS CORP,USD,A,3510,351020,35,35102020,622310,8060
174310,20191231,2019,INDL,C,D,STD,KBR,KBR INC,USD,A,2020,202020,20,20202020,54151,7370
174389,20191231,2019,INDL,C,D,STD,EHTH,EHEALTH INC,USD,A,4030,403010,40,40301010,524210,6411
174390,20191231,2019,INDL,C,D,STD,LMAT,LEMAITRE VASCULAR INC,USD,A,3510,351010,35,35101010,339112,3841
174428,20191231,2019,INDL,C,D,STD,INFU,INFUSYSTEM HOLDINGS INC,USD,A,3510,351020,35,35102015,532283,7350
174449,20191231,2019,INDL,C,D,STD,ESXB,COMMUNITY BANKERS TRUST CORP,USD,A,4010,401010,40,40101015,522110,6020
174637,20191231,2019,INDL,C,D,STD,ICFI,ICF INTERNATIONAL INC,USD,A,2020,202020,20,20202020,541611,8742
174647,20191231,2019,INDL,C,D,STD,GTS,TRIPLE-S MANAGEMENT CORP,USD,A,3510,351020,35,35102030,524114,6324
174729,20191231,2019,INDL,C,D,STD,TNL,TRAVEL PLUS LEISURE CO,USD,A,2530,253010,25,25301020,531390,6531
174744,20191231,2019,INDL,C,D,STD,EVR,EVERCORE INC,USD,A,4020,402030,40,40203020,523999,6200
175004,20191231,2019,INDL,C,D,STD,ORBC,ORBCOMM INC,USD,A,5010,501010,50,50101010,517410,4899
175007,20191231,2019,INDL,C,D,STD,ALGT,ALLEGIANT TRAVEL CO,USD,A,2030,203020,20,20302010,481111,4512
175008,20191231,2019,INDL,C,D,STD,FOLD,AMICUS THERAPEUTICS INC,USD,A,3520,352010,35,35201010,325414,2836
175263,20191231,2019,INDL,C,D,STD,WU,WESTERN UNION CO,USD,A,4510,451020,45,45102020,522320,6099
175269,20191231,2019,INDL,C,D,STD,CELH,CELSIUS HOLDINGS INC,USD,A,3020,302010,30,30201030,312111,2086
175307,20191231,2019,INDL,C,D,STD,DEI,DOUGLAS EMMETT INC,USD,A,6010,601010,60,60101040,531120,6798
175319,20191231,2019,INDL,C,D,STD,HBI,HANESBRANDS INC,USD,A,2520,252030,25,25203010,315,2300
175404,20191231,2019,INDL,C,D,STD,FSLR,FIRST SOLAR INC,USD,A,4530,453010,45,45301020,334413,3674
175503,20191231,2019,INDL,C,D,STD,GORO,GOLD RESOURCE CORP,USD,A,1510,151040,15,15104030,212221,1040
175607,20191231,2019,INDL,C,D,STD,FRST,PRIMIS FINANCIAL CORP,USD,A,4010,401010,40,40101015,522110,6020
175654,20191231,2019,INDL,C,D,STD,WLDN,WILLDAN GROUP INC,USD,A,2020,202020,20,20202020,541330,8711
175686,20191231,2019,INDL,C,D,STD,PRIM,PRIMORIS SERVICES CORP,USD,A,2010,201030,20,20103010,237120,1623
175689,20191231,2019,INDL,C,D,STD,AWI,ARMSTRONG WORLD INDUSTRIES,USD,A,2010,201020,20,20102010,327993,3290
175900,20190930,2019,INDL,C,D,STD,SBH,SALLY BEAUTY HOLDINGS INC,USD,A,2550,255040,25,25504040,446120,5990
175955,20191231,2019,INDL,C,D,STD,IPGP,IPG PHOTONICS CORP,USD,A,4520,452030,45,45203020,334413,3674
175966,20191231,2019,INDL,C,D,STD,CPRX,CATALYST PHARMACEUTICALS INC,USD,A,3520,352010,35,35201010,325412,2834
176017,20191231,2019,INDL,C,D,STD,ATHX,ATHERSYS INC,USD,A,3520,352010,35,35201010,325414,2836
176022,20191231,2019,INDL,C,D,STD,EBS,EMERGENT BIOSOLUTIONS INC,USD,A,3520,352010,35,35201010,325414,2836
176234,20191231,2019,INDL,C,D,STD,CTT,CATCHMARK TIMBER TRUST,USD,A,6010,601010,60,60101080,531190,6798
176247,20191231,2019,INDL,C,D,STD,AIMC,ALTRA INDUSTRIAL MOTION CORP,USD,A,2010,201060,20,20106020,333613,3560
176249,20191231,2019,INDL,C,D,STD,TAST,CARROLS RESTAURANT GROUP INC,USD,A,2530,253010,25,25301040,722513,5812
176251,20191231,2019,INDL,C,D,STD,III,INFORMATION SERVICES GROUP,USD,A,4510,451020,45,45102010,518210,7374
176343,20191231,2019,INDL,C,D,STD,CLNE,CLEAN ENERGY FUELS CORP,USD,A,1010,101020,10,10102030,447190,5500
176362,20200430,2019,INDL,C,D,STD,AVAV,AEROVIRONMENT INC,USD,A,2010,201010,20,20101010,336411,3721
176523,20191231,2019,INDL,C,D,STD,NCMI,NATIONAL CINEMEDIA INC,USD,A,5020,502010,50,50201010,541850,7310
176567,20190630,2019,INDL,C,D,STD,SMCI,SUPER MICRO COMPUTER INC,USD,A,4520,452020,45,45202030,334111,3570
176591,20191231,2019,INDL,C,D,STD,EIG,EMPLOYERS HOLDINGS INC,USD,A,4030,403010,40,40301040,524126,6331
176593,20191231,2019,INDL,C,D,STD,PRTS,CARPARTS COM INC,USD,A,2550,255020,25,25502020,454110,5961
176602,20191231,2019,INDL,C,D,STD,ESGR,ENSTAR GROUP LTD,USD,A,4030,403010,40,40301050,524126,6331
176670,20190630,2019,INDL,C,D,STD,ARAY,ACCURAY INC,USD,A,3510,351010,35,35101010,334510,3845
176701,20191231,2019,INDL,C,D,STD,IBKR,INTERACTIVE BROKERS GROUP,USD,A,4020,402030,40,40203020,523120,6211
176703,20190930,2019,INDL,C,D,STD,ESSA,ESSA BANCORP INC,USD,A,4010,401020,40,40102010,522120,6036
176760,20191231,2019,INDL,C,D,STD,UFS,DOMTAR CORP,USD,A,1510,151050,15,15105020,322121,2621
176766,20190930,2019,INDL,C,D,STD,TFSL,TFS FINANCIAL CORP,USD,A,4010,401020,40,40102010,522120,6035
176828,20191231,2019,INDL,C,D,STD,CARE,CARTER BANKSHARES INC,USD,A,4010,401010,40,40101015,522110,6020
176928,20190630,2019,INDL,C,D,STD,BR,BROADRIDGE FINANCIAL SOLUTNS,USD,A,4510,451020,45,45102020,541512,7373
176973,20191231,2019,INDL,C,D,STD,GLRE,GREENLIGHT CAPITAL RE LTD,USD,A,4030,403010,40,40301050,524130,6331
177009,20191231,2019,INDL,C,D,STD,FRBA,FIRST BANK,USD,A,4010,401010,40,40101015,522110,6020
177108,20191231,2019,INDL,C,D,STD,CNK,CINEMARK HOLDINGS INC,USD,A,5020,502020,50,50202010,512131,7830
177109,20191231,2019,INDL,C,D,STD,CAI,CAI INTERNATIONAL INC,USD,A,2010,201070,20,20107010,532411,7359
177111,20191231,2019,INDL,C,D,STD,TTGT,TECHTARGET INC,USD,A,5020,502010,50,50201010,5418,7310
177227,20191231,2019,INDL,C,D,STD,PODD,INSULET CORP,USD,A,3510,351010,35,35101010,334510,3845
177257,20191231,2019,INDL,C,D,STD,INFN,INFINERA CORP,USD,A,4520,452010,45,45201020,334118,3576
177287,20191231,2019,INDL,C,D,STD,JAZZ,JAZZ PHARMACEUTICALS PLC,USD,A,3520,352020,35,35202010,325412,2834
177315,20191231,2019,INDL,C,D,STD,LLNW,LIMELIGHT NETWORKS INC,USD,A,4510,451020,45,45102030,517311,7370
177367,20191231,2019,INDL,C,D,STD,CDXC,CHROMADEX CORP,USD,A,3520,352030,35,35203010,325411,2833
177376,20191231,2019,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,USD,A,4020,402020,40,40202010,522210,6141
177637,20191231,2019,INDL,C,D,STD,AMC,AMC ENTERTAINMENT HOLDINGS,USD,A,5020,502020,50,50202010,512131,7830
177640,20191231,2019,INDL,C,D,STD,TIPT,TIPTREE INC,USD,A,4030,403010,40,40301040,524126,6331
177744,20191231,2019,INDL,C,D,STD,PRO,PROS HOLDINGS INC,USD,A,4510,451030,45,45103010,518210,7370
177780,20191231,2019,INDL,C,D,STD,SCOR,COMSCORE INC,USD,A,5020,502010,50,50201010,519130,7370
177881,20191231,2019,INDL,C,D,STD,MASI,MASIMO CORP,USD,A,3510,351010,35,35101010,334510,3845
177943,20191231,2019,INDL,C,D,STD,DHX,DHI GROUP INC,USD,A,5020,502030,50,50203010,561311,7361
177966,20191231,2019,INDL,C,D,STD,ALSN,ALLISON TRANSMISSION HLDGS,USD,A,2010,201060,20,20106010,336350,3714
177983,20191231,2019,INDL,C,D,STD,G,GENPACT LTD,USD,A,4510,451020,45,45102020,518210,7374
178015,20200131,2019,INDL,C,D,STD,LULU,LULULEMON ATHLETICA INC,USD,A,2520,252030,25,25203010,315240,2300
178073,20191231,2019,INDL,C,D,STD,RILY,B. RILEY FINANCIAL INC,USD,A,4020,402030,40,40203020,541990,7389
178083,20200131,2019,INDL,C,D,STD,VMW,VMWARE INC -CL A,USD,A,4510,451030,45,45103020,541512,7373
178310,20191231,2019,INDL,C,D,STD,TDC,TERADATA CORP,USD,A,4510,451030,45,45103020,518210,7370
178507,20191231,2019,INDL,C,D,STD,MSCI,MSCI INC,USD,A,4020,402030,40,40203040,523930,6282
178519,20191231,2019,INDL,C,D,STD,LPLA,LPL FINANCIAL HOLDINGS INC,USD,A,4020,402030,40,40203020,523120,6211
178539,20191231,2019,INDL,C,D,STD,ROIC,RETAIL OPPORTUNITY INVTS CP,USD,A,6010,601010,60,60101070,531120,6798
178552,20191231,2019,INDL,C,D,STD,TGH,TEXTAINER GROUP HOLDINGS LTD,USD,A,2010,201070,20,20107010,532411,7359
178672,20191231,2019,INDL,C,D,STD,CVI,CVR ENERGY INC,USD,A,1010,101020,10,10102030,324110,2911
178703,20191231,2019,INDL,C,D,STD,PZN,PZENA INVESTMENT MANAGEMENT,USD,A,4020,402030,40,40203010,523920,6282
178704,20200131,2019,INDL,C,D,STD,ULTA,ULTA BEAUTY INC,USD,A,2550,255040,25,25504040,446120,5990
178797,20191231,2019,INDL,C,D,STD,APEI,AMERICAN PUBLIC EDUCATION,USD,A,2530,253020,25,25302010,611310,8200
178803,20191231,2019,INDL,C,D,STD,ENSG,ENSIGN GROUP INC,USD,A,3510,351020,35,35102020,623110,8051
178806,20191231,2019,INDL,C,D,STD,LL,LUMBER LIQUIDATORS HLDGS INC,USD,A,2550,255040,25,25504030,444110,5211
178814,20191231,2019,INDL,C,D,STD,SCU,SCULPTOR CAPITAL MANAGEMENT,USD,A,4020,402030,40,40203010,523920,6282
178823,20191231,2019,INDL,C,D,STD,UIHC,UNITED INSURANCE HOLDINGS CO,USD,A,4030,403010,40,40301040,524126,6331
178834,20191231,2019,INDL,C,D,STD,NFBK,NORTHFIELD BANCORP INC,USD,A,4010,401020,40,40102010,522120,6035
178862,20191231,2019,INDL,C,D,STD,CIM,CHIMERA INVESTMENT CORP,USD,A,4020,402040,40,40204010,525990,6798
178973,20200131,2019,INDL,C,D,STD,TITN,TITAN MACHINERY INC,USD,A,2010,201070,20,20107010,441228,5500
178976,20190630,2019,INDL,C,D,STD,LRN,STRIDE INC,USD,A,2530,253020,25,25302010,611110,8200
179048,20191231,2019,INDL,C,D,STD,ACBI,ATLANTIC CAP BANCSHARES INC,USD,A,4010,401010,40,40101015,522110,6020
179077,20190930,2019,INDL,C,D,STD,FOR,FORESTAR GROUP INC,USD,A,6010,601020,60,60102030,237210,6552
179202,20191231,2019,INDL,C,D,STD,SATS,ECHOSTAR CORP,USD,A,4520,452010,45,45201020,334220,3663
179298,20191231,2019,INDL,C,D,STD,EBSB,MERIDIAN BANCORP INC (MD),USD,A,4010,401020,40,40102010,522120,6036
179413,20190630,2019,INDL,C,D,STD,CSII,CARDIOVASCULAR SYSTEMS INC,USD,A,3510,351010,35,35101010,339112,3841
179437,20191231,2019,INDL,C,D,STD,AWK,AMERICAN WATER WORKS CO INC,USD,A,5510,551040,55,55104010,221310,4941
179534,20190930,2019,INDL,C,D,STD,V,VISA INC,USD,A,4510,451020,45,45102020,522320,6099
179577,20191231,2019,INDL,C,D,STD,CFX,COLFAX CORP,USD,A,2010,201060,20,20106020,333992,3540
179583,20190630,2019,INDL,C,D,STD,FN,FABRINET,USD,A,4520,452030,45,45203020,3344,3670
179597,20191231,2019,INDL,C,D,STD,HCCI,HERITAGE-CRYSTAL CLEAN INC,USD,A,2020,202010,20,20201050,562211,4955
179621,20191231,2019,INDL,C,D,STD,PM,PHILIP MORRIS INTERNATIONAL,USD,A,3020,302030,30,30203010,312230,2111
179657,20190930,2019,INDL,C,D,STD,HI,HILLENBRAND INC,USD,A,2010,201060,20,20106020,3339,3530
179671,20191231,2019,INDL,C,D,STD,CCXI,CHEMOCENTRYX INC,USD,A,3520,352010,35,35201010,325414,2836
179686,20191231,2019,INDL,C,D,STD,ZGNX,ZOGENIX INC,USD,A,3520,352020,35,35202010,325412,2834
179690,20191231,2019,INDL,C,D,STD,SWI,SOLARWINDS CORP,USD,A,4510,451030,45,45103020,518210,7370
179738,20191231,2019,INDL,C,D,STD,ERII,ENERGY RECOVERY INC,USD,A,2010,201060,20,20106020,333249,3559
179741,20191231,2019,INDL,C,D,STD,KKR,KKR & CO INC,USD,A,4020,402030,40,40203010,523920,6282
179817,20191231,2019,INDL,C,D,STD,VRS,VERSO CORP,USD,A,1510,151050,15,15105020,322121,2621
179819,20191031,2019,INDL,C,D,STD,NX,QUANEX BUILDING PRODUCTS,USD,A,2010,201020,20,20102010,332321,3442
179834,20191231,2019,INDL,C,D,STD,CDNA,CAREDX INC,USD,A,3520,352010,35,35201010,325413,2835
179840,20191231,2019,INDL,C,D,STD,FLDM,FLUIDIGM CORP,USD,A,3520,352030,35,35203010,334516,3826
179841,20191231,2019,INDL,C,D,STD,CDXS,CODEXIS INC,USD,A,3520,352030,35,35203010,325414,2836
